die,module,subflow,instance,ratio,power_plane,plist,status,group,recipe,phase,chunks
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEGIPRING2_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEGIPRING3_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASESBORING0_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASESBORING1_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASESBORING2_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASESBORING3_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOU2CRING0_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOU2CRING1_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOU2CRING2_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOU2CRING3_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOC2URING0_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOC2URING1_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOC2URING2_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEXBARGFIFOC2URING3_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS12RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS12RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS12RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS12RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS01RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS01RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS01RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS01RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS23RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS23RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS23RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASECCF2CCFS23RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE3RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice3_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice3,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE3RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice3_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice3,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE3RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice3_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice3,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE3RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice3_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice3,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE2RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice2_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice2,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE2RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice2_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice2,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE2RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice2_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice2,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE2RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice2_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice2,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE1RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice1_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice1,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE1RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice1_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice1,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE1RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice1_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice1,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE1RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice1_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice1,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE0RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice0_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice0,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE0RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice0_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice0,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE0RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice0_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice0,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSLICE0RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricslice0_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice0,atspeed_edt,ph1,8
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS01RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs01_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS01RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs01_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS01RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs01_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS01RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs01_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS23RING0_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs23_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS23RING1_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs23_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS23RING2_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs23_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARBASEFABRICSHAFTMISCS23RING3_VMIN_K_SRHCBBRINGF2_SSN_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_ssn_edt_parbasefabricshaftmiscs23_x_trans_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARCCFFABRICS0_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parccffabrics0_x_trans_ph1_x_normal_main_list,kill,parccffabrics0,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARCCFFABRICS1_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn_cbb_srhcbbringf2_sno_edt_parccffabrics1_x_trans_ph1_x_normal_main_list,kill,parccffabrics1,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F2,ATSPEED_PARCCFCBO_VMIN_K_SRHCBBRINGF2_SNO_RING_VMIN_F2_X,f2,ring,scn600_cbb_srhcbbringf2_sno_edt_parccfcbo_x_trans_ph1_x_normal_main_list,kill,parccfcbo,atspeed_edt,ph1,42
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEGIPRING0_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEGIPRING1_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEGIPRING2_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEGIPRING3_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASESBORING0_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASESBORING1_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASESBORING2_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASESBORING3_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,atspeed_edt,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEXBARGFIFOC2URING0_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEXBARGFIFOC2URING1_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEXBARGFIFOC2URING2_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEXBARGFIFOC2URING3_VMIN_K_SRHCBBRINGF3_SNO_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atspeed_edt,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS12RING0_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS12RING1_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS12RING2_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS12RING3_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS01RING0_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS01RING1_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS01RING2_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS01RING3_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS23RING0_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS23RING1_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS23RING2_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASECCF2CCFS23RING3_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atspeed_edt,ph1,4
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F3,ATSPEED_PARBASEFABRICSLICE3RING0_VMIN_K_SRHCBBRINGF3_SSN_RING_VMIN_F3_X,f3,ring,scn_cbb_srhcbbringf3_ssn_edt_parbasefabricslice3_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice3,atspeed_edt,ph1,8
